ambito_nombre,embalse_nombre,mes,2020,2021,media_5,media_10
Miño - Sil,Bao,2,184.25,177.0,181.3,188.175
Miño - Sil,Bao,3,183.73333333333332,173.0,182.0,190.895
Miño - Sil,Bao,4,184.66666666666666,171.75,187.25,193.98
Miño - Sil,Bao,5,180.0,163.14285714285714,184.59,192.41
Miño - Sil,Bao,6,195.8,185.4,182.22,190.73499999999999
Miño - Sil,Bao,7,189.5,200.5,174.51,175.95499999999998
Miño - Sil,Bao,8,172.22222222222223,142.4,167.2,162.10999999999999
Miño - Sil,Bao,9,144.77777777777777,112.25,150.56,152.88
Miño - Sil,Bao,10,137.5,113.75,135.28,140.95499999999998
Miño - Sil,Bao,11,138.55555555555554,118.6,136.07,141.195
Miño - Sil,Bao,12,148.77777777777777,126.0,158.55,165.13
Miño - Sil,Belesar,1,441.5,423.875,325.93,349.98
Miño - Sil,Belesar,2,504.4166666666667,494.0,453.25,473.1
Miño - Sil,Belesar,3,477.2,453.0,494.34,487.79499999999996
Miño - Sil,Belesar,4,451.0,404.875,495.03000000000003,485.23
Miño - Sil,Belesar,5,436.72727272727275,367.2857142857143,499.23,511.785
Miño - Sil,Belesar,6,425.9,358.0,474.36,504.515
Miño - Sil,Belesar,7,371.125,300.25,431.06000000000006,458.975
Miño - Sil,Belesar,8,307.1111111111111,222.2,373.09000000000003,385.07
Miño - Sil,Belesar,9,248.88888888888889,183.0,289.62,290.355
Miño - Sil,Belesar,10,200.125,177.75,217.41,206.025
Miño - Sil,Belesar,11,212.88888888888889,186.2,232.24,214.98499999999999
Miño - Sil,Belesar,12,280.8888888888889,272.25,315.2,265.61
Miño - Sil,Bárcena,1,180.5,148.375,150.23,155.66
Miño - Sil,Bárcena,2,212.5,191.625,182.0,196.625
Miño - Sil,Bárcena,3,252.33333333333334,236.4,244.3,235.035
Miño - Sil,Bárcena,4,273.1666666666667,260.75,280.48,272.81
Miño - Sil,Bárcena,5,279.27272727272725,266.57142857142856,293.21999999999997,291.28000000000003
Miño - Sil,Bárcena,6,282.5,279.0,287.85,287.28499999999997
Miño - Sil,Bárcena,7,260.25,251.5,260.58000000000004,248.59499999999997
Miño - Sil,Bárcena,8,239.77777777777777,242.8,237.04000000000002,216.11999999999998
Miño - Sil,Bárcena,9,187.88888888888889,206.5,191.25,174.775
Miño - Sil,Bárcena,10,140.625,178.25,122.60999999999999,118.755
Miño - Sil,Bárcena,11,115.44444444444444,128.0,109.55,109.665
Miño - Sil,Bárcena,12,119.11111111111111,98.75,131.91,125.13499999999999
Miño - Sil,"Campañana, La",1,9.75,9.5,9.2,9.540000000000001
Miño - Sil,"Campañana, La",2,9.083333333333334,8.75,9.75,9.65
Miño - Sil,"Campañana, La",3,9.266666666666667,8.4,8.809999999999999,8.995000000000001
Miño - Sil,"Campañana, La",4,9.0,8.375,7.7700000000000005,8.445
Miño - Sil,"Campañana, La",5,8.818181818181818,8.285714285714286,9.52,9.809999999999999
Miño - Sil,"Campañana, La",6,9.7,9.6,9.33,9.425
Miño - Sil,"Campañana, La",7,9.125,7.75,8.690000000000001,8.845
Miño - Sil,"Campañana, La",8,7.888888888888889,8.4,5.279999999999999,5.545
Miño - Sil,"Campañana, La",9,10.666666666666666,10.5,9.459999999999999,8.98
Miño - Sil,"Campañana, La",10,9.75,10.75,10.14,9.879999999999999
Miño - Sil,"Campañana, La",11,10.0,10.4,9.83,9.205
Miño - Sil,"Campañana, La",12,9.555555555555555,8.5,9.34,9.28
Miño - Sil,Castrelo,1,50.75,50.75,50.8,51.80499999999999
Miño - Sil,Castrelo,2,53.333333333333336,54.0,52.25,52.175
Miño - Sil,Castrelo,3,51.93333333333333,52.5,52.160000000000004,51.325
Miño - Sil,Castrelo,4,52.25,53.0,52.11,52.44500000000001
Miño - Sil,Castrelo,5,51.81818181818182,52.285714285714285,52.089999999999996,51.81
Miño - Sil,Castrelo,6,52.7,53.6,51.879999999999995,52.535000000000004
Miño - Sil,Castrelo,7,53.125,54.25,52.81,52.525
Miño - Sil,Castrelo,8,52.0,52.8,52.589999999999996,52.42
Miño - Sil,Castrelo,9,51.888888888888886,52.0,52.46,52.71
Miño - Sil,Castrelo,10,50.5,50.25,50.04,51.225
Miño - Sil,Castrelo,11,52.44444444444444,51.8,52.510000000000005,52.225
Miño - Sil,Castrelo,12,50.44444444444444,49.5,51.4,51.42
Miño - Sil,Cenza,1,21.583333333333332,17.0,17.7,22.325
Miño - Sil,Cenza,2,24.5,19.875,25.8,28.55
Miño - Sil,Cenza,3,24.866666666666667,21.1,29.29,29.77
Miño - Sil,Cenza,4,23.25,18.0,28.48,29.485000000000003
Miño - Sil,Cenza,5,21.727272727272727,14.714285714285714,30.03,30.0
Miño - Sil,Cenza,6,19.5,8.4,27.4,27.425
Miño - Sil,Cenza,7,19.0,5.75,26.2,25.105
Miño - Sil,Cenza,8,13.88888888888889,5.8,24.419999999999998,23.294999999999998
Miño - Sil,Cenza,9,10.666666666666666,5.0,20.54,19.744999999999997
Miño - Sil,Cenza,10,9.625,5.0,16.45,17.335
Miño - Sil,Cenza,11,8.88888888888889,5.2,15.74,17.77
Miño - Sil,Cenza,12,11.88888888888889,11.25,18.19,18.22
Miño - Sil,Chandrexa,1,37.916666666666664,29.875,33.38,37.464999999999996
Miño - Sil,Chandrexa,2,43.083333333333336,38.5,43.7,46.6
Miño - Sil,Chandrexa,3,42.53333333333333,38.2,44.37,46.839999999999996
Miño - Sil,Chandrexa,4,40.083333333333336,35.625,40.489999999999995,43.92
Miño - Sil,Chandrexa,5,38.18181818181818,34.714285714285715,36.65,41.275
Miño - Sil,Chandrexa,6,32.6,34.8,29.189999999999998,35.519999999999996
Miño - Sil,Chandrexa,7,29.75,32.5,28.339999999999996,33.68
Miño - Sil,Chandrexa,8,29.88888888888889,32.8,28.610000000000003,33.655
Miño - Sil,Chandrexa,9,23.11111111111111,28.25,26.05,29.689999999999998
Miño - Sil,Chandrexa,10,16.5,19.0,19.6,23.384999999999998
Miño - Sil,Chandrexa,11,19.11111111111111,18.2,21.34,25.095
Miño - Sil,Chandrexa,12,24.88888888888889,22.25,31.48,30.345
Miño - Sil,"Conchas, Las",1,40.5,27.625,37.2,40.54
Miño - Sil,"Conchas, Las",2,49.083333333333336,45.0,47.2,50.7
Miño - Sil,"Conchas, Las",3,52.93333333333333,50.0,56.23,54.95
Miño - Sil,"Conchas, Las",4,55.916666666666664,51.125,59.96,57.95
Miño - Sil,"Conchas, Las",5,60.09090909090909,57.0,63.02,60.875
Miño - Sil,"Conchas, Las",6,67.6,67.4,63.94,60.985
Miño - Sil,"Conchas, Las",7,58.625,53.75,56.470000000000006,56.44500000000001
Miño - Sil,"Conchas, Las",8,48.55555555555556,41.0,46.19,46.239999999999995
Miño - Sil,"Conchas, Las",9,40.666666666666664,27.25,36.13,36.055
Miño - Sil,"Conchas, Las",10,32.375,25.0,28.27,30.214999999999996
Miño - Sil,"Conchas, Las",11,26.333333333333332,25.0,24.45,26.235000000000003
Miño - Sil,"Conchas, Las",12,24.22222222222222,25.5,30.07,28.425
Miño - Sil,Edrada-Mao,1,8.916666666666666,8.5,7.859999999999999,8.434999999999999
Miño - Sil,Edrada-Mao,2,8.583333333333334,9.5,8.9,9.925
Miño - Sil,Edrada-Mao,3,7.6,8.0,8.370000000000001,9.434999999999999
Miño - Sil,Edrada-Mao,4,7.166666666666667,6.875,7.859999999999999,9.14
Miño - Sil,Edrada-Mao,5,8.181818181818182,7.714285714285714,7.9799999999999995,9.295
Miño - Sil,Edrada-Mao,6,8.1,9.2,7.640000000000001,8.7
Miño - Sil,Edrada-Mao,7,7.25,8.5,6.26,7.295
Miño - Sil,Edrada-Mao,8,6.444444444444445,7.0,4.59,5.720000000000001
Miño - Sil,Edrada-Mao,9,5.555555555555555,7.0,4.2299999999999995,4.865
Miño - Sil,Edrada-Mao,10,5.375,6.25,4.11,4.35
Miño - Sil,Edrada-Mao,11,5.555555555555555,5.6,5.37,5.835
Miño - Sil,Edrada-Mao,12,6.888888888888889,5.75,7.17,6.484999999999999
Miño - Sil,Frieira,1,37.833333333333336,37.75,37.69,39.095
Miño - Sil,Frieira,2,39.583333333333336,40.125,38.8,39.475
Miño - Sil,Frieira,3,38.2,38.4,38.75,39.2
Miño - Sil,Frieira,4,38.583333333333336,38.75,39.010000000000005,39.43
Miño - Sil,Frieira,5,39.54545454545455,39.857142857142854,39.260000000000005,39.415
Miño - Sil,Frieira,6,39.1,40.6,38.989999999999995,39.575
Miño - Sil,Frieira,7,38.75,39.75,39.3,39.11
Miño - Sil,Frieira,8,37.77777777777778,38.4,38.660000000000004,38.83
Miño - Sil,Frieira,9,38.333333333333336,37.5,38.65,38.675
Miño - Sil,Frieira,10,37.75,38.25,37.980000000000004,38.405
Miño - Sil,Frieira,11,39.0,37.8,38.61,38.85
Miño - Sil,Frieira,12,38.44444444444444,38.75,38.79,38.95
Miño - Sil,Guístolas,1,2.9166666666666665,2.875,3.3299999999999996,3.4
Miño - Sil,Guístolas,2,3.3333333333333335,3.5,3.9,3.925
Miño - Sil,Guístolas,3,3.466666666666667,3.4,3.4899999999999998,3.75
Miño - Sil,Guístolas,4,3.75,4.0,3.65,3.715
Miño - Sil,Guístolas,5,2.3636363636363638,2.0,2.85,3.0
Miño - Sil,Guístolas,6,2.2,1.8,2.68,2.785
Miño - Sil,Guístolas,7,2.0,2.0,2.6399999999999997,2.77
Miño - Sil,Guístolas,8,2.4444444444444446,2.0,3.15,3.2700000000000005
Miño - Sil,Guístolas,9,2.5555555555555554,2.5,3.17,3.59
Miño - Sil,Guístolas,10,2.375,2.25,2.63,2.82
Miño - Sil,Guístolas,11,3.111111111111111,3.2,2.84,2.7649999999999997
Miño - Sil,Guístolas,12,3.111111111111111,2.75,3.18,3.2700000000000005
Miño - Sil,Matalavilla,1,22.666666666666668,19.125,19.73,23.03
Miño - Sil,Matalavilla,2,32.25,31.5,32.0,33.375
Miño - Sil,Matalavilla,3,33.86666666666667,34.5,36.17,38.735
Miño - Sil,Matalavilla,4,36.666666666666664,35.625,43.22,46.445
Miño - Sil,Matalavilla,5,44.27272727272727,38.857142857142854,49.17,47.75
Miño - Sil,Matalavilla,6,53.1,48.2,52.589999999999996,45.83
Miño - Sil,Matalavilla,7,45.5,42.25,50.36,42.79
Miño - Sil,Matalavilla,8,33.888888888888886,31.6,44.980000000000004,36.985
Miño - Sil,Matalavilla,9,30.555555555555557,28.5,41.39,31.860000000000003
Miño - Sil,Matalavilla,10,22.75,14.75,33.3,29.21
Miño - Sil,Matalavilla,11,17.88888888888889,10.0,21.65,22.509999999999998
Miño - Sil,Matalavilla,12,15.11111111111111,11.0,21.669999999999998,19.580000000000002
Miño - Sil,Montefurado,1,9.5,9.5,9.379999999999999,9.245000000000001
Miño - Sil,Montefurado,2,9.416666666666666,9.5,9.25,9.25
Miño - Sil,Montefurado,3,9.533333333333333,9.6,9.32,9.26
Miño - Sil,Montefurado,4,9.916666666666666,10.0,9.58,9.345
Miño - Sil,Montefurado,5,10.0,10.0,9.72,8.795
Miño - Sil,Montefurado,6,10.0,10.0,9.65,8.8
Miño - Sil,Montefurado,7,10.0,10.0,9.790000000000001,9.59
Miño - Sil,Montefurado,8,9.777777777777779,10.0,9.85,9.3
Miño - Sil,Montefurado,9,8.11111111111111,9.5,9.05,9.225
Miño - Sil,Montefurado,10,9.25,10.0,9.459999999999999,9.379999999999999
Miño - Sil,Montefurado,11,10.0,10.0,9.65,9.455
Miño - Sil,Montefurado,12,9.222222222222221,9.0,9.22,9.22
Miño - Sil,"Peares, Os",1,174.91666666666666,174.25,173.97,173.715
Miño - Sil,"Peares, Os",2,176.33333333333334,175.5,176.5,175.625
Miño - Sil,"Peares, Os",3,176.2,175.7,178.07999999999998,177.425
Miño - Sil,"Peares, Os",4,177.83333333333334,177.375,178.28,176.815
Miño - Sil,"Peares, Os",5,177.63636363636363,177.0,178.5,177.37
Miño - Sil,"Peares, Os",6,178.3,178.6,177.72,176.70999999999998
Miño - Sil,"Peares, Os",7,177.125,178.0,174.25,175.54000000000002
Miño - Sil,"Peares, Os",8,175.44444444444446,176.6,174.95999999999998,175.48
Miño - Sil,"Peares, Os",9,173.33333333333334,169.75,174.14000000000001,175.525
Miño - Sil,"Peares, Os",10,170.625,167.5,168.45,172.495
Miño - Sil,"Peares, Os",11,166.22222222222223,160.0,163.75,169.76
Miño - Sil,"Peares, Os",12,173.55555555555554,170.0,168.93,172.675
Miño - Sil,Peñarrubia,1,11.166666666666666,11.125,11.27,11.440000000000001
Miño - Sil,Peñarrubia,2,11.333333333333334,11.375,11.6,11.65
Miño - Sil,Peñarrubia,3,11.266666666666667,11.4,11.459999999999999,11.565000000000001
Miño - Sil,Peñarrubia,4,10.5,10.25,11.040000000000001,11.379999999999999
Miño - Sil,Peñarrubia,5,11.0,10.857142857142858,11.17,11.225
Miño - Sil,Peñarrubia,6,11.1,11.0,11.190000000000001,11.184999999999999
Miño - Sil,Peñarrubia,7,11.0,11.25,10.93,10.93
Miño - Sil,Peñarrubia,8,10.11111111111111,10.2,10.39,10.120000000000001
Miño - Sil,Peñarrubia,9,10.88888888888889,11.0,10.86,10.855
Miño - Sil,Peñarrubia,10,10.75,11.0,10.98,10.9
Miño - Sil,Peñarrubia,11,10.88888888888889,10.8,11.059999999999999,11.11
Miño - Sil,Peñarrubia,12,11.11111111111111,11.0,11.43,11.25
Miño - Sil,"Portas, Las",1,308.0833333333333,216.0,289.77,350.025
Miño - Sil,"Portas, Las",2,331.4166666666667,250.625,313.75,378.75
Miño - Sil,"Portas, Las",3,353.2,287.1,353.96,399.8
Miño - Sil,"Portas, Las",4,335.1666666666667,257.875,369.26,411.68500000000006
Miño - Sil,"Portas, Las",5,344.45454545454544,255.14285714285714,380.08000000000004,422.15
Miño - Sil,"Portas, Las",6,384.1,281.6,362.64,411.34
Miño - Sil,"Portas, Las",7,314.25,151.25,325.19,386.40999999999997
Miño - Sil,"Portas, Las",8,233.44444444444446,85.4,288.39,361.065
Miño - Sil,"Portas, Las",9,250.11111111111111,79.0,270.3,342.815
Miño - Sil,"Portas, Las",10,214.625,79.25,253.49,332.51
Miño - Sil,"Portas, Las",11,185.77777777777777,82.2,247.89000000000001,335.34499999999997
Miño - Sil,"Portas, Las",12,205.88888888888889,107.5,254.67,313.75
Miño - Sil,Prada,1,89.66666666666667,78.625,77.83,80.96000000000001
Miño - Sil,Prada,2,93.83333333333333,87.875,85.2,88.275
Miño - Sil,Prada,3,91.0,83.7,91.39,93.14500000000001
Miño - Sil,Prada,4,90.0,79.5,97.17999999999999,97.26
Miño - Sil,Prada,5,93.36363636363636,81.71428571428571,99.6,99.905
Miño - Sil,Prada,6,98.1,96.4,98.03999999999999,99.78
Miño - Sil,Prada,7,97.875,98.0,95.82000000000001,96.775
Miño - Sil,Prada,8,94.77777777777777,93.4,91.26,92.035
Miño - Sil,Prada,9,86.55555555555556,83.5,82.9,82.97
Miño - Sil,Prada,10,82.5,80.0,77.84,75.905
Miño - Sil,Prada,11,82.44444444444444,79.6,78.42,75.465
Miño - Sil,Prada,12,78.44444444444444,60.75,79.0,75.22
Miño - Sil,Pías (San Agustín),1,6.5,6.375,6.29,6.85
Miño - Sil,Pías (San Agustín),2,6.5,6.75,6.75,6.925
Miño - Sil,Pías (San Agustín),3,6.333333333333333,5.9,6.779999999999999,6.93
Miño - Sil,Pías (San Agustín),4,6.083333333333333,5.375,6.840000000000001,7.090000000000001
Miño - Sil,Pías (San Agustín),5,5.181818181818182,4.285714285714286,5.9399999999999995,6.590000000000001
Miño - Sil,Pías (San Agustín),6,4.7,4.8,5.029999999999999,5.715
Miño - Sil,Pías (San Agustín),7,5.0,4.25,5.5200000000000005,5.3549999999999995
Miño - Sil,Pías (San Agustín),8,5.777777777777778,5.6,6.09,5.970000000000001
Miño - Sil,Pías (San Agustín),9,5.777777777777778,5.5,6.45,5.96
Miño - Sil,Pías (San Agustín),10,4.5,4.0,5.4,5.535
Miño - Sil,Pías (San Agustín),11,5.777777777777778,4.6,5.720000000000001,6.005
Miño - Sil,Pías (San Agustín),12,6.555555555555555,5.75,6.56,6.6049999999999995
Miño - Sil,"Rozas, Las",1,14.166666666666666,13.625,8.8,11.190000000000001
Miño - Sil,"Rozas, Las",2,15.166666666666666,15.25,17.45,18.425
Miño - Sil,"Rozas, Las",3,14.266666666666667,13.8,17.630000000000003,19.31
Miño - Sil,"Rozas, Las",4,10.583333333333334,9.75,15.430000000000001,19.185
Miño - Sil,"Rozas, Las",5,14.909090909090908,11.0,19.32,21.315
Miño - Sil,"Rozas, Las",6,19.7,16.4,20.73,18.27
Miño - Sil,"Rozas, Las",7,15.5,13.25,18.380000000000003,15.4
Miño - Sil,"Rozas, Las",8,8.666666666666666,8.2,14.6,13.319999999999999
Miño - Sil,"Rozas, Las",9,6.222222222222222,6.0,12.48,12.39
Miño - Sil,"Rozas, Las",10,4.0,0.75,8.6,8.865
Miño - Sil,"Rozas, Las",11,4.111111111111111,2.0,7.1,6.33
Miño - Sil,"Rozas, Las",12,13.222222222222221,11.25,12.180000000000001,8.834999999999999
Miño - Sil,Salas,1,34.833333333333336,25.25,31.85,32.765
Miño - Sil,Salas,2,43.5,36.625,40.2,41.175
Miño - Sil,Salas,3,47.266666666666666,43.7,47.94,45.86
Miño - Sil,Salas,4,47.666666666666664,42.375,50.980000000000004,48.6
Miño - Sil,Salas,5,47.09090909090909,42.285714285714285,50.760000000000005,48.864999999999995
Miño - Sil,Salas,6,45.2,38.8,49.33,48.285000000000004
Miño - Sil,Salas,7,42.75,38.0,47.38,45.72
Miño - Sil,Salas,8,35.0,27.4,41.29,39.87
Miño - Sil,Salas,9,27.11111111111111,23.0,33.93,33.81
Miño - Sil,Salas,10,21.625,22.5,28.93,27.82
Miño - Sil,Salas,11,21.22222222222222,22.0,27.8,25.515
Miño - Sil,Salas,12,23.11111111111111,22.5,30.119999999999997,26.314999999999998
Miño - Sil,San Martiño,1,9.166666666666666,9.0,8.82,8.89
Miño - Sil,San Martiño,2,9.0,9.0,9.0,8.925
Miño - Sil,San Martiño,3,9.0,9.0,8.95,8.98
Miño - Sil,San Martiño,4,9.0,9.0,8.95,8.95
Miño - Sil,San Martiño,5,9.0,9.0,9.0,8.92
Miño - Sil,San Martiño,6,9.0,9.0,8.9,8.85
Miño - Sil,San Martiño,7,9.0,9.0,8.91,8.885
Miño - Sil,San Martiño,8,9.11111111111111,9.2,9.14,9.1
Miño - Sil,San Martiño,9,9.0,9.0,9.05,9.045
Miño - Sil,San Martiño,10,9.0,9.0,9.0,8.9
Miño - Sil,San Martiño,11,9.0,9.0,9.1,9.015
Miño - Sil,San Martiño,12,9.0,9.0,9.040000000000001,8.92
Miño - Sil,San Pedro,1,4.916666666666667,4.875,4.95,4.95
Miño - Sil,San Pedro,2,5.0,5.0,5.0,4.975
Miño - Sil,San Pedro,3,5.0,5.0,5.05,5.005
Miño - Sil,San Pedro,4,4.75,4.75,4.8100000000000005,4.925
Miño - Sil,San Pedro,5,5.0,5.0,4.91,4.8100000000000005
Miño - Sil,San Pedro,6,5.0,5.0,4.95,4.57
Miño - Sil,San Pedro,7,5.0,5.0,4.63,4.029999999999999
Miño - Sil,San Pedro,8,4.555555555555555,4.2,3.21,3.4299999999999997
Miño - Sil,San Pedro,9,4.888888888888889,4.75,4.55,4.195
Miño - Sil,San Pedro,10,5.0,5.0,4.96,4.445
Miño - Sil,San Pedro,11,5.0,5.0,5.0,4.75
Miño - Sil,San Pedro,12,5.0,5.0,5.05,4.745
Miño - Sil,San Sebastián,1,24.333333333333332,21.0,20.259999999999998,23.869999999999997
Miño - Sil,San Sebastián,2,27.25,26.25,26.45,27.5
Miño - Sil,San Sebastián,3,25.4,24.0,26.65,27.764999999999997
Miño - Sil,San Sebastián,4,24.5,21.25,26.939999999999998,28.775
Miño - Sil,San Sebastián,5,26.727272727272727,23.0,29.630000000000003,30.835
Miño - Sil,San Sebastián,6,23.6,20.4,30.29,30.48
Miño - Sil,San Sebastián,7,20.75,21.25,28.830000000000002,29.335
Miño - Sil,San Sebastián,8,16.11111111111111,15.8,23.95,25.23
Miño - Sil,San Sebastián,9,13.11111111111111,13.5,18.31,20.285
Miño - Sil,San Sebastián,10,12.75,12.0,15.14,16.89
Miño - Sil,San Sebastián,11,13.222222222222221,13.2,17.39,19.2
Miño - Sil,San Sebastián,12,19.88888888888889,16.0,22.27,21.35
Miño - Sil,San. Estevo,1,168.5,169.25,172.93,182.355
Miño - Sil,San. Estevo,2,186.25,185.875,185.1,186.275
Miño - Sil,San. Estevo,3,179.93333333333334,176.1,179.41,183.70499999999998
Miño - Sil,San. Estevo,4,174.5,172.0,181.51,188.75
Miño - Sil,San. Estevo,5,175.27272727272728,173.71428571428572,184.9,190.28
Miño - Sil,San. Estevo,6,193.0,190.8,187.1,189.74
Miño - Sil,San. Estevo,7,187.25,178.75,180.53,181.81
Miño - Sil,San. Estevo,8,182.77777777777777,170.0,173.37,174.755
Miño - Sil,San. Estevo,9,181.55555555555554,173.5,175.5,172.89000000000001
Miño - Sil,San. Estevo,10,160.625,160.0,160.53,165.175
Miño - Sil,San. Estevo,11,172.33333333333334,174.0,163.7,173.19
Miño - Sil,San. Estevo,12,170.88888888888889,174.0,174.32,177.98
Miño - Sil,Santa Eulalia,1,7.666666666666667,7.5,8.0,8.01
Miño - Sil,Santa Eulalia,2,8.0,7.75,8.55,8.35
Miño - Sil,Santa Eulalia,3,7.866666666666666,7.6,8.120000000000001,8.004999999999999
Miño - Sil,Santa Eulalia,4,8.0,7.875,7.9,7.85
Miño - Sil,Santa Eulalia,5,7.636363636363637,7.857142857142857,7.590000000000001,7.65
Miño - Sil,Santa Eulalia,6,7.7,8.2,7.43,7.640000000000001
Miño - Sil,Santa Eulalia,7,7.0,7.0,6.76,7.415000000000001
Miño - Sil,Santa Eulalia,8,7.666666666666667,7.4,7.68,7.435
Miño - Sil,Santa Eulalia,9,7.888888888888889,7.5,8.040000000000001,7.875
Miño - Sil,Santa Eulalia,10,7.75,7.0,7.659999999999999,7.615
Miño - Sil,Santa Eulalia,11,7.777777777777778,7.6,7.7700000000000005,7.67
Miño - Sil,Santa Eulalia,12,7.888888888888889,8.0,8.0,7.94
Miño - Sil,Sequeiros,1,10.0,10.0,10.0,10.025
Miño - Sil,Sequeiros,2,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,3,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,4,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,5,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,6,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,7,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,8,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,9,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,10,10.0,10.0,10.0,10.0
Miño - Sil,Sequeiros,11,10.0,10.0,10.0,10.02
Miño - Sil,Sequeiros,12,10.0,10.0,10.0,10.025
Miño - Sil,Velle,1,12.583333333333334,12.25,12.930000000000001,13.495
Miño - Sil,Velle,2,13.5,14.0,12.95,13.5
Miño - Sil,Velle,3,12.933333333333334,13.0,13.209999999999999,13.375
Miño - Sil,Velle,4,12.833333333333334,13.0,12.85,13.25
Miño - Sil,Velle,5,13.363636363636363,13.428571428571429,13.37,13.35
Miño - Sil,Velle,6,13.5,13.6,13.3,13.419999999999998
Miño - Sil,Velle,7,14.0,14.25,13.84,13.775
Miño - Sil,Velle,8,13.777777777777779,13.6,13.65,13.6
Miño - Sil,Velle,9,13.444444444444445,13.25,13.37,13.580000000000002
Miño - Sil,Velle,10,13.75,13.25,13.26,13.455000000000002
Miño - Sil,Velle,11,13.222222222222221,13.2,13.24,13.4
Miño - Sil,Velle,12,12.444444444444445,12.5,13.080000000000002,13.290000000000001
Miño - Sil,Vilasouto,1,9.666666666666666,8.0,9.52,10.525
Miño - Sil,Vilasouto,2,12.0,11.375,12.15,13.175
Miño - Sil,Vilasouto,3,13.4,12.3,14.36,14.255
Miño - Sil,Vilasouto,4,14.5,13.125,16.56,16.125
Miño - Sil,Vilasouto,5,16.181818181818183,14.714285714285714,17.55,17.43
Miño - Sil,Vilasouto,6,18.6,19.0,17.79,17.815
Miño - Sil,Vilasouto,7,14.375,16.25,15.01,15.434999999999999
Miño - Sil,Vilasouto,8,9.11111111111111,10.0,10.45,11.02
Miño - Sil,Vilasouto,9,5.777777777777778,6.0,6.970000000000001,7.154999999999999
Miño - Sil,Vilasouto,10,4.875,5.0,5.99,6.325
Miño - Sil,Vilasouto,11,5.0,5.0,6.5,7.0
Miño - Sil,Vilasouto,12,5.666666666666667,5.0,8.05,8.34
Segura,Alfonso XIII,1,6.75,4.0,7.529999999999999,6.25
Segura,Alfonso XIII,2,7.333333333333333,4.5,8.4,6.975
Segura,Alfonso XIII,3,7.266666666666667,4.9,8.35,6.904999999999999
Segura,Alfonso XIII,4,8.75,7.125,8.39,7.029999999999999
Segura,Alfonso XIII,5,8.909090909090908,7.714285714285714,8.1,6.709999999999999
Segura,Alfonso XIII,6,7.6,6.0,7.640000000000001,6.07
Segura,Alfonso XIII,7,6.375,5.25,6.44,5.08
Segura,Alfonso XIII,8,4.666666666666667,4.4,4.93,3.9899999999999998
Segura,Alfonso XIII,9,3.6666666666666665,4.0,4.43,3.6399999999999997
Segura,Alfonso XIII,10,3.125,3.25,4.65,3.825
Segura,Alfonso XIII,11,3.3333333333333335,3.0,4.8,3.925
Segura,Alfonso XIII,12,4.111111111111111,3.0,5.61,4.67
Segura,Algeciras,1,9.583333333333334,6.125,9.15,15.694999999999999
Segura,Algeciras,2,11.083333333333334,6.0,9.75,16.65
Segura,Algeciras,3,12.133333333333333,7.0,10.04,17.619999999999997
Segura,Algeciras,4,15.833333333333334,10.625,11.6,19.165
Segura,Algeciras,5,18.363636363636363,14.0,13.280000000000001,20.195
Segura,Algeciras,6,19.2,13.4,13.030000000000001,19.93
Segura,Algeciras,7,16.25,10.5,11.41,18.38
Segura,Algeciras,8,13.11111111111111,8.2,9.85,16.73
Segura,Algeciras,9,10.11111111111111,5.5,8.11,14.9
Segura,Algeciras,10,6.125,4.0,6.5699999999999985,13.05
Segura,Algeciras,11,5.111111111111111,4.0,6.8,12.875
Segura,Algeciras,12,6.111111111111111,5.75,8.14,13.575
Segura,Anchuricas,1,4.416666666666667,5.0,4.89,5.01
Segura,Anchuricas,2,4.083333333333333,5.125,4.55,4.975
Segura,Anchuricas,3,4.066666666666666,5.0,4.89,5.015
Segura,Anchuricas,4,4.5,5.0,5.17,5.235
Segura,Anchuricas,5,5.363636363636363,5.0,5.7,5.425
Segura,Anchuricas,6,5.8,5.6,5.87,5.715
Segura,Anchuricas,7,5.75,5.5,5.74,5.6899999999999995
Segura,Anchuricas,8,5.444444444444445,5.0,5.6,5.755
Segura,Anchuricas,9,5.444444444444445,5.0,5.66,5.735
Segura,Anchuricas,10,3.375,5.0,4.87,5.07
Segura,Anchuricas,11,3.2222222222222223,5.0,4.5,4.8
Segura,Anchuricas,12,4.555555555555555,5.25,4.7700000000000005,4.96
Segura,Argos,1,7.0,7.0,7.279999999999999,7.2
Segura,Argos,2,7.0,7.0,7.35,7.45
Segura,Argos,3,7.133333333333334,7.0,7.4799999999999995,7.63
Segura,Argos,4,7.0,7.0,7.44,7.640000000000001
Segura,Argos,5,7.0,7.0,7.640000000000001,7.68
Segura,Argos,6,7.0,7.0,7.6,7.25
Segura,Argos,7,7.0,7.0,7.390000000000001,6.834999999999999
Segura,Argos,8,6.555555555555555,6.2,6.840000000000001,6.195
Segura,Argos,9,6.555555555555555,6.0,6.8,5.945
Segura,Argos,10,6.5,6.0,6.6,5.84
